"","account_id","district_name","open_date","statement_frequency","num_cutomers","credit_cards","loan_status","loan_default","loan","loan_amount","loan_payments","loan_term","min_withdrawal","max_withdrawal","cc_payments","min_balance","max_balance"
"233",246,"Znojmo",1997-12-20,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,7500,23,700,19310
"234",248,"Hl.m. Praha",1995-04-02,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,29700,91,700,74703
"235",249,"Plzen - sever",1996-12-03,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,20800,52,600,64867
"236",250,"Breclav",1997-05-10,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,5800,46,500,52311
"237",251,"Ostrava - mesto",1996-04-06,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,13600,74,900,61297
"238",252,"Prachatice",1996-12-26,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,6600,45,1000,52630
"239",253,"Nachod",1995-12-05,"monthly",1,1,NA,NA,NA,NA,NA,NA,2,47680,75,-1213,106815
"240",255,"Frydek - Mistek",1996-11-03,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,40800,53,900,101534
"241",256,"Litomerice",1995-05-14,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,34200,87,1100,76527
"242",257,"Praha - zapad",1995-11-05,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,64500,83,900,136264
"243",258,"Zlin",1997-07-09,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,5600,37,900,38349
"244",259,"Benesov",1993-10-28,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,14650,122,600,37228
"245",260,"Karlovy Vary",1995-10-14,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,19200,92,600,56754
"246",261,"Brno - mesto",1996-10-07,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,8500,57,200,26402
"247",262,"Prerov",1996-01-27,"monthly",1,0,NA,NA,NA,NA,NA,NA,200,3300,11,200,23400
"248",263,"Zlin",1997-01-03,"weekly",1,0,NA,NA,NA,NA,NA,NA,30,53900,65,1100,135863
"249",264,"Cesky Krumlov",1996-02-09,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,19520,92,900,44212
"250",265,"Prachatice",1996-07-05,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,8300,61,600,28571
"251",266,"Pardubice",1994-05-11,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,55800,114,400,137653
"252",267,"Louny",1995-04-26,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,3840,85,500,30016
"253",268,"Beroun",1996-05-29,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,42200,65,500,124186
"254",269,"Beroun",1996-08-30,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,8670,72,700,43387
"255",270,"Plzen - jih",1995-01-23,"monthly",2,1,NA,NA,NA,NA,NA,NA,15,36960,96,1100,116900
"256",271,"Hl.m. Praha",1996-08-13,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,12500,59,400,62743
"257",272,"Praha - zapad",1996-10-23,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,34700,53,1100,57855
"258",273,"Karlovy Vary",1993-07-11,"after every transaction",1,0,NA,NA,NA,NA,NA,NA,100,14400,162,700,62747
"259",274,"Sumperk",1993-08-20,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,26240,132,300,68094
"260",275,"Rokycany",1996-01-02,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,2400,73,800,22668
"261",276,"Louny",1997-12-08,"monthly",1,1,"current","False","False",160920,4470,"36",15,24800,27,700,74906
"262",277,"Ceska Lipa",1994-05-01,"after every transaction",1,1,NA,NA,NA,NA,NA,NA,100,56400,137,500,142646
"263",278,"Opava",1996-04-08,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,23600,67,700,97478
"264",279,"Most",1993-04-14,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,3300,133,400,32821
"265",280,"Klatovy",1993-01-23,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,17440,159,300,69718
"266",281,"Hl.m. Praha",1996-10-27,"monthly",2,1,NA,NA,NA,NA,NA,NA,15,36320,70,900,72297
"267",282,"Jesenik",1997-05-12,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,23400,39,200,69350
"268",283,"Chrudim",1996-04-18,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,6950,61,800,30907
"269",284,"Brno - mesto",1997-07-18,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,25100,39,900,66377
"270",285,"Pelhrimov",1995-05-08,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,45120,91,600,105299
"271",286,"Novy Jicin",1996-03-27,"monthly",2,1,NA,NA,NA,NA,NA,NA,15,25900,68,300,74623
"272",287,"Jindrichuv Hradec",1993-10-27,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,6300,121,600,27025
"273",288,"Klatovy",1995-03-18,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,4600,87,900,37478
"274",289,"Hl.m. Praha",1994-03-17,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,17400,117,300,69171
"275",290,"Breclav",1993-12-02,"monthly",1,0,"expired","Flase","False",123696,2577,"48",15,60000,160,300,144053
"276",291,"Melnik",1997-06-08,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,63200,67,7419,168515
"277",292,"Semily",1997-02-26,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,16300,43,400,29120
"278",293,"Hl.m. Praha",1997-05-04,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,12700,43,600,50469
"279",294,"Melnik",1997-01-05,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,18400,49,700,79589
"280",295,"Zdar nad Sazavou",1997-11-23,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,27680,27,200,64950
"281",296,"Semily",1996-02-14,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,7700,75,300,24955
"282",297,"Ostrava - mesto",1996-09-08,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,22100,99,200,65624
"283",298,"Jablonec n. Nisou",1997-12-02,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,39680,30,1100,46829
"284",299,"Vsetin",1993-04-05,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,64100,181,600,154088
"285",300,"Hl.m. Praha",1993-06-23,"monthly",2,1,NA,NA,NA,NA,NA,NA,15,9000,130,400,76942
"286",301,"Prostejov",1995-09-10,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,2850,75,300,24988
"287",302,"Melnik",1996-05-09,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,6800,65,6438,37845
"288",303,"Novy Jicin",1996-07-25,"monthly",1,1,"current","False","False",112752,3132,"36",15,35360,62,900,72230
"289",304,"Kladno",1997-03-20,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,34700,43,700,95914
"290",305,"Chomutov",1996-10-18,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,3600,49,200,23264
"291",306,"Jindrichuv Hradec",1993-06-08,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,7200,150,1000,34237
"292",307,"Plzen - mesto",1997-08-07,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,26700,35,700,74048
"293",308,"Trebic",1995-10-16,"monthly",1,0,NA,NA,NA,NA,NA,NA,500,4500,29,400,40581
"294",309,"Ceske Budejovice",1997-04-25,"monthly",1,0,"current","False","False",91248,1901,"48",15,25400,42,900,59726
"295",311,"Svitavy",1997-08-08,"monthly",2,1,NA,NA,NA,NA,NA,NA,15,28320,38,800,68833
"296",312,"Usti nad Labem",1996-01-03,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,14600,80,500,74047
"297",313,"Opava",1996-07-06,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,1470,61,700,27975
"298",314,"Cesky Krumlov",1996-01-26,"after every transaction",2,0,"current","False","False",66840,2785,"24",100,59900,74,700,109016
"299",315,"Jicin",1997-12-08,"monthly",1,0,NA,NA,NA,NA,NA,NA,300,7300,7,400,24900
"300",316,"Uherske Hradiste",1997-05-08,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,23100,69,600,70011
"301",317,"Sumperk",1993-03-10,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,13350,141,800,43822
"302",318,"Liberec",1994-09-16,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,25200,134,200,46629
"303",319,"Pardubice",1995-10-17,"weekly",1,0,"current","False","False",369000,6150,"60",30,63700,112,700,176869
"304",320,"Pardubice",1997-01-23,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,14300,86,800,59073
"305",321,"Pardubice",1993-11-11,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,9200,120,1100,38693
"306",322,"Hl.m. Praha",1993-02-20,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,19600,144,1000,59676
"307",323,"Usti nad Orlici",1997-02-23,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,9100,41,200,36131
"308",324,"Hl.m. Praha",1996-08-23,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,6200,53,500,40672
"309",325,"Prerov",1996-10-06,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,12600,55,300,27579
"310",326,"Trebic",1997-08-06,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,6700,35,5376,26543
"311",327,"Brno - mesto",1993-06-02,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,29400,143,700,82657
"312",328,"Hl.m. Praha",1997-09-18,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,9300,29,600,28582
"313",329,"Beroun",1996-10-19,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,30240,53,1100,86907
"314",330,"Havlickuv Brod",1996-11-24,"monthly",2,0,"current","False","False",331584,6908,"48",15,27040,51,400,73943
"315",331,"Znojmo",1995-10-02,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,7700,79,1100,32991
"316",332,"Liberec",1996-01-12,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,8190,91,300,41712
"317",333,"Opava",1996-12-23,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,2310,45,700,23460
"318",334,"Hl.m. Praha",1993-05-24,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,31360,138,500,102027
"319",335,"Ostrava - mesto",1996-01-20,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,5800,68,1000,33757
"320",336,"Uherske Hradiste",1995-10-16,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,22400,78,500,66275
"321",337,"Pelhrimov",1995-11-25,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,59600,82,200,136965
"322",338,"Semily",1995-11-18,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,7980,80,700,27654
"323",339,"Nachod",1996-09-11,"weekly",2,1,"current","False","False",468060,7801,"60",30,55400,58,400,141114
"324",340,"Hl.m. Praha",1993-11-03,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,10000,125,1000,47681
"325",341,"Plzen - sever",1996-11-19,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,28800,52,600,48204
"326",342,"Zlin",1996-10-13,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,7320,49,1000,24092
"327",343,"Pisek",1994-04-26,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,5400,132,900,32201
"328",344,"Brno - mesto",1993-12-01,"monthly",1,0,"current","False","False",100980,1683,"60",15,23100,128,600,64600
"329",345,"Kolin",1993-11-20,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,24500,132,200,84065
"330",346,"Litomerice",1993-01-11,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,40320,146,800,91954
"331",347,"Znojmo",1993-12-13,"monthly",1,0,"expired","True","False",187224,7801,"24",0,51900,150,-2763,142312
"332",348,"Klatovy",1995-11-15,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,23200,76,700,79827
"333",349,"Olomouc",1997-06-08,"monthly",2,0,"current","False","False",42816,3568,"12",15,8400,51,1100,31617
"334",350,"Pardubice",1996-10-13,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,10550,51,500,30368
"335",351,"Svitavy",1997-02-17,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,23400,77,600,62632
"336",352,"Most",1994-07-04,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,11250,109,200,31554
"337",353,"Karlovy Vary",1995-08-30,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,14550,77,1000,73820
"338",354,"Kromeriz",1993-10-28,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,22100,137,700,89881
"339",355,"Uherske Hradiste",1996-02-01,"weekly",1,0,NA,NA,NA,NA,NA,NA,30,22200,94,600,57831
"340",356,"Karvina",1996-03-12,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,19500,68,1000,79901
"341",357,"Strakonice",1996-03-10,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,2100,63,1000,25731
"342",358,"Pribram",1993-12-09,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,10700,131,600,30149
"343",359,"Praha - zapad",1994-12-11,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,11000,93,400,28564
"344",360,"Ceska Lipa",1996-05-14,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,33120,63,1100,82923
"345",361,"Trutnov",1993-02-27,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,39700,142,600,84469
"346",362,"Cesky Krumlov",1993-04-04,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,16160,170,900,61574
"347",363,"Hl.m. Praha",1994-05-06,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,58700,141,1000,162310
"348",364,"Hl.m. Praha",1997-01-20,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,3570,43,1100,27809
"349",365,"Ostrava - mesto",1993-12-12,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,18700,128,200,60311
"350",366,"Hl.m. Praha",1996-10-23,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,28960,54,200,82335
"351",367,"Cheb",1997-05-09,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,13120,42,400,65825
"352",368,"Vsetin",1993-07-06,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,15900,145,1100,40685
"353",370,"Klatovy",1994-02-18,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,6210,113,700,26589
"354",371,"Pribram",1996-08-02,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,19000,77,800,72113
"355",372,"Brno - venkov",1995-09-10,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,34720,83,400,71875
"356",373,"Bruntal",1996-06-20,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,37760,75,800,70261
"357",374,"Louny",1993-01-09,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,63900,150,400,92472
"358",375,"Frydek - Mistek",1996-06-07,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,9300,63,1100,32838
"359",376,"Klatovy",1995-03-05,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,29200,93,700,78468
"360",377,"Karvina",1994-08-19,"monthly",1,1,NA,NA,NA,NA,NA,NA,4,75600,154,-1109,137194
"361",378,"Frydek - Mistek",1996-07-22,"monthly",1,0,"current","False","False",230400,3840,"60",15,63900,103,15100,145352
"362",379,"Ceska Lipa",1996-05-18,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,5900,74,1100,25787
"363",381,"Frydek - Mistek",1993-07-04,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,18560,141,1000,51828
"364",382,"Ceske Budejovice",1996-08-16,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,7680,53,700,29654
"365",383,"Louny",1997-05-15,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,2800,36,600,18876
"366",384,"Karlovy Vary",1997-09-14,"weekly",1,1,NA,NA,NA,NA,NA,NA,30,70500,47,1000,142445
"367",385,"Kolin",1993-04-07,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,5850,139,1000,31948
"368",386,"Hl.m. Praha",1997-08-11,"monthly",2,1,NA,NA,NA,NA,NA,NA,15,16200,36,17757,82241
"369",387,"Olomouc",1997-09-19,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,45800,29,200,120922
"370",388,"Kromeriz",1995-02-11,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,20300,117,400,106060
"371",389,"Sokolov",1993-08-28,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,6000,149,300,37757
"372",390,"Chrudim",1996-02-16,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,80400,126,400,179943
"373",391,"Liberec",1993-12-11,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,27800,217,1100,85897
"374",392,"Hl.m. Praha",1996-07-14,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,42080,69,300,64633
"375",393,"Nachod",1995-02-04,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,31700,96,500,83714
"376",395,"Hl.m. Praha",1993-03-12,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,28160,140,400,78517
"377",396,"Tabor",1993-03-08,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,24800,140,1000,82778
"378",397,"Praha - zapad",1993-10-26,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,57500,129,400,129548
"379",398,"Jesenik",1997-10-24,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,9100,26,300,27530
"380",399,"Hl.m. Praha",1996-08-27,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,64600,67,800,154254
"381",400,"Plzen - sever",1993-07-17,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,20300,135,600,78899
"382",401,"Ceska Lipa",1993-01-18,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,60900,145,300,83581
"383",402,"Frydek - Mistek",1997-09-14,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,23000,32,800,67638
"384",403,"Hl.m. Praha",1993-07-29,"monthly",2,1,NA,NA,NA,NA,NA,NA,15,13050,128,600,79050
"385",404,"Usti nad Labem",1995-04-28,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,48400,94,300,124186
"386",405,"Brno - venkov",1997-03-13,"monthly",1,1,NA,NA,NA,NA,NA,NA,0,39800,52,-1893,117964
"387",406,"Vyskov",1996-09-03,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,6000,57,700,23617
"388",407,"Olomouc",1997-04-18,"weekly",1,0,NA,NA,NA,NA,NA,NA,30,32400,44,400,85266
"389",408,"Usti nad Labem",1993-07-21,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,20000,137,400,101097
"390",409,"Hl.m. Praha",1996-06-11,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,12800,67,600,48825
"391",410,"Semily",1996-10-15,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,7150,49,200,30371
"392",411,"Karvina",1993-02-05,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,32640,147,400,87683
"393",412,"Ostrava - mesto",1996-01-21,"monthly",2,1,NA,NA,NA,NA,NA,NA,15,38600,90,700,124911
"394",413,"Pisek",1996-07-09,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,16800,57,200,30344
"395",414,"Hl.m. Praha",1996-01-29,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,23840,73,900,65464
"396",415,"Klatovy",1993-03-03,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,17600,150,400,55739
"397",416,"Kutna Hora",1996-08-11,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,5600,53,500,29241
"398",417,"Opava",1996-01-27,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,61000,86,-1428,142889
"399",418,"Liberec",1995-08-27,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,30240,82,700,82569
"400",419,"Rakovnik",1993-10-25,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,16100,143,800,36791
"401",420,"Prerov",1995-08-26,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,13100,90,500,83571
"402",421,"Prerov",1997-11-27,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,10500,28,900,35492
"403",422,"Blansko",1994-08-29,"weekly",1,1,NA,NA,NA,NA,NA,NA,30,42800,104,400,82324
"404",423,"Pribram",1993-03-28,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,5430,135,500,24758
"405",424,"Pribram",1997-02-17,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,24900,46,1000,85964
"406",425,"Nymburk",1993-03-19,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,8160,170,400,55872
"407",426,"Hl.m. Praha",1993-11-29,"monthly",1,0,"current","True","False",252060,4201,"60",4,41700,150,-821,110028
"408",427,"Mlada Boleslav",1994-07-24,"monthly",2,1,NA,NA,NA,NA,NA,NA,15,32960,112,700,97758
"409",428,"Hl.m. Praha",1993-02-27,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,13100,139,200,60774
"410",429,"Vyskov",1995-09-03,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,21700,82,700,83196
"411",430,"Brno - mesto",1995-09-02,"monthly",1,0,NA,NA,NA,NA,NA,NA,100,3800,62,900,64437
"412",431,"Pisek",1996-11-05,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,19100,54,300,66753
"413",432,"Nachod",1993-06-16,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,25000,138,500,43330
"414",433,"Strakonice",1993-06-12,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,22400,99,500,66578
"415",434,"Hl.m. Praha",1996-12-24,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,12400,50,400,38917
"416",435,"Louny",1993-01-08,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,12150,139,400,34393
"417",436,"Sokolov",1996-08-07,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,10300,60,500,39908
"418",437,"Hradec Kralove",1993-12-03,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,60800,134,700,146213
"419",438,"Litomerice",1997-06-23,"monthly",1,1,NA,NA,NA,NA,NA,NA,800,21200,19,900,63195
"420",439,"Jesenik",1996-04-15,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,23800,82,300,69888
"421",440,"Rokycany",1996-12-22,"monthly",1,0,"current","False","False",84288,1756,"48",15,18700,52,500,73640
"422",441,"Plzen - jih",1993-12-17,"weekly",2,1,NA,NA,NA,NA,NA,NA,30,63800,129,900,165654
"423",442,"Brno - mesto",1997-03-30,"monthly",1,0,"current","True","False",357840,7455,"48",1,47600,35,-543,94705
"424",443,"Zlin",1993-01-28,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,7230,139,500,28823
"425",444,"Plzen - mesto",1996-05-09,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,17500,77,1100,50141
"426",445,"Vyskov",1993-07-29,"weekly",1,0,NA,NA,NA,NA,NA,NA,30,20200,135,1100,69411
"427",446,"Svitavy",1993-06-15,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,30560,133,1100,90601
"428",447,"Kolin",1996-08-14,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,20800,57,1100,84666
"429",449,"Prachatice",1994-11-22,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,12600,95,900,29835
"430",450,"Kromeriz",1996-05-28,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,6200,59,1100,25089
"431",451,"Praha - zapad",1994-05-05,"monthly",1,0,NA,NA,NA,NA,NA,NA,100,4300,74,700,31069
"432",452,"Vyskov",1995-11-29,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,63700,87,800,144004
"433",453,"Prerov",1997-04-24,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,22900,42,1100,95991
"434",454,"Melnik",1995-05-07,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,14080,109,700,48659
"435",455,"Brno - mesto",1995-04-23,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,24320,96,500,45767
"436",456,"Semily",1993-01-21,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,63900,143,700,139482
"437",458,"Melnik",1995-06-16,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,16200,87,1100,73613
"438",459,"Pardubice",1993-01-21,"monthly",1,0,NA,NA,NA,NA,NA,NA,200,3500,22,1000,26500
"439",460,"Hl.m. Praha",1994-04-18,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,7450,110,1100,48777
"440",461,"Sokolov",1993-02-18,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,9500,138,600,76944
"441",462,"Rokycany",1993-11-10,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,33920,126,400,76411
"442",463,"Trutnov",1995-05-08,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,48300,90,700,118528
"443",464,"Hradec Kralove",1997-05-28,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,4800,35,600,28720
"444",465,"Ceska Lipa",1993-02-04,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,11700,168,700,52628
"445",466,"Novy Jicin",1996-02-18,"monthly",1,0,NA,NA,NA,NA,NA,NA,100,5600,25,500,62100
"446",467,"Ostrava - mesto",1993-09-24,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,14200,144,500,45587
"447",468,"Semily",1996-03-19,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,23200,68,400,95806
"448",469,"Olomouc",1997-07-14,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,5300,39,600,33872
"449",470,"Zlin",1994-03-23,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,7800,134,600,47968
"450",471,"Pardubice",1995-06-07,"monthly",2,1,NA,NA,NA,NA,NA,NA,15,12100,99,1100,58992
"451",472,"Mlada Boleslav",1996-10-11,"monthly",1,0,"current","True","False",196800,8200,"24",5,78300,54,-2756,130885
"452",473,"Opava",1996-10-20,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,12300,54,1100,47723
"453",474,"Trebic",1995-12-06,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,8880,91,900,35171
"454",475,"Beroun",1997-05-11,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,5900,35,200,23385
"455",476,"Jesenik",1997-04-11,"monthly",1,0,NA,NA,NA,NA,NA,NA,100,4400,10,1000,24000
"456",477,"Hl.m. Praha",1993-01-25,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,22300,144,1000,64306
"457",478,"Jihlava",1994-07-16,"monthly",2,1,NA,NA,NA,NA,NA,NA,15,36320,108,400,93238
"458",479,"Hl.m. Praha",1995-11-05,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,6750,71,1100,19226
"459",480,"Cheb",1997-01-21,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,38560,47,500,80464
"460",481,"Olomouc",1996-04-23,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,5800,62,700,60763
"461",483,"Karvina",1997-07-15,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,5500,31,1000,20745
"462",484,"Hl.m. Praha",1995-01-20,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,13400,99,600,43780
"463",485,"Kutna Hora",1993-01-04,"after every transaction",1,0,NA,NA,NA,NA,NA,NA,100,63800,195,300,154121
"464",486,"Decin",1995-11-21,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,28700,99,900,105292
"465",487,"Teplice",1995-11-14,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,74100,84,785,129719
"466",488,"Klatovy",1996-06-20,"monthly",1,0,NA,NA,NA,NA,NA,NA,200,2700,23,1000,50700
